"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Cable Crossover";"2";"16.25";"13";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Cable Crossover";"3";"16.25";"13";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Goblet Squat (Kettlebell)";"1";"26.0";"12";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"90.0";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Goblet Squat (Kettlebell)";"2";"26.0";"12";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"90.0";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Goblet Squat (Kettlebell)";"3";"26.0";"12";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Lateral Raise (Dumbbell)";"1";"9.0";"13";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Lateral Raise (Dumbbell)";"2";"9.0";"13";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Lateral Raise (Dumbbell)";"3";"9.0";"13";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Romanian Deadlift (Barbell)";"1";"45.0";"12";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"75.0";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Romanian Deadlift (Barbell)";"2";"45.0";"12";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"75.0";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Romanian Deadlift (Barbell)";"3";"45.0";"12";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Cable Crunch";"1";"33.75";"12";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Cable Crunch";"2";"33.75";"10";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Cable Crunch";"3";"33.75";"10";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Flat Leg Raise";"1";"";"10";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Flat Leg Raise";"Rest Timer";"";"";"";"";"45.0";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Flat Leg Raise";"2";"";"10";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Flat Leg Raise";"Rest Timer";"";"";"";"";"45.0";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Flat Leg Raise";"3";"";"10";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Bicep Curl (Dumbbell)";"1";"12.5";"13";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Bicep Curl (Dumbbell)";"2";"12.5";"13";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Bicep Curl (Dumbbell)";"3";"12.5";"13";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Triceps Pushdown (Cable - Straight Bar)";"1";"28.75";"13";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"75.0";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Triceps Pushdown (Cable - Straight Bar)";"2";"28.75";"13";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"75.0";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Triceps Pushdown (Cable - Straight Bar)";"3";"28.75";"13";"";"";"";"";""
"24";"2025-03-18 20:43:45";"Oren's #1 - Full Body SS";"4012";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"75.0";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Pull Up";"1";"8.0";"5";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Pull Up";"Rest Timer";"";"";"";"";"90.0";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Pull Up";"2";"8.0";"5";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Pull Up";"Rest Timer";"";"";"";"";"90.0";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Pull Up";"3";"8.0";"5";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Pull Up";"Rest Timer";"";"";"";"";"90.0";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Pull Up";"4";"8.0";"5";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Bench Press (Dumbbell)";"1";"24.0";"12";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Bench Press (Dumbbell)";"2";"24.0";"9";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Bench Press (Dumbbell)";"3";"24.0";"8";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Lateral Raise (Dumbbell)";"1";"9.0";"12";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Lateral Raise (Dumbbell)";"2";"9.0";"12";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Lateral Raise (Dumbbell)";"3";"9.0";"12";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Lateral Raise (Dumbbell)";"4";"9.0";"12";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Cable Crunch";"1";"33.75";"12";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Cable Crunch";"2";"33.75";"12";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Cable Crunch";"3";"33.75";"12";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Flat Leg Raise";"1";"";"10";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Flat Leg Raise";"Rest Timer";"";"";"";"";"45.0";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Flat Leg Raise";"2";"";"10";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Flat Leg Raise";"Rest Timer";"";"";"";"";"45.0";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Flat Leg Raise";"3";"";"10";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Bicep Curl (Dumbbell)";"1";"12.5";"15";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Bicep Curl (Dumbbell)";"2";"12.5";"15";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Bicep Curl (Dumbbell)";"3";"12.5";"15";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Triceps Pushdown (Cable - Straight Bar)";"1";"28.75";"15";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"105.0";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Triceps Pushdown (Cable - Straight Bar)";"2";"28.75";"15";"";"";"";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"105.0";"";""
"25";"2025-03-21 10:47:55";"Oren's #1 - Full Body SS short";"2997";"Triceps Pushdown (Cable - Straight Bar)";"3";"28.75";"15";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Pull Up";"1";"8.0";"5";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Pull Up";"Rest Timer";"";"";"";"";"90.0";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Pull Up";"2";"8.0";"5";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Pull Up";"Rest Timer";"";"";"";"";"90.0";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Pull Up";"3";"8.0";"5";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Pull Up";"Rest Timer";"";"";"";"";"90.0";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Pull Up";"4";"8.0";"5";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Bench Press (Dumbbell)";"1";"24.0";"12";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Bench Press (Dumbbell)";"2";"24.0";"12";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Bench Press (Dumbbell)";"3";"24.0";"12";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Bent Over One Arm Row (Dumbbell)";"1";"24.0";"12";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Bent Over One Arm Row (Dumbbell)";"2";"24.0";"12";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Bent Over One Arm Row (Dumbbell)";"3";"24.0";"12";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Cable Crossover";"1";"16.25";"13";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Cable Crossover";"2";"16.25";"13";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Cable Crossover";"3";"16.25";"13";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Goblet Squat (Kettlebell)";"1";"30.0";"12";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"90.0";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Goblet Squat (Kettlebell)";"2";"30.0";"12";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Goblet Squat (Kettlebell)";"3";"30.0";"12";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Lateral Raise (Dumbbell)";"1";"9.0";"15";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Lateral Raise (Dumbbell)";"2";"9.0";"15";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Lateral Raise (Dumbbell)";"3";"9.0";"14";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Romanian Deadlift (Barbell)";"1";"45.0";"12";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"75.0";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Romanian Deadlift (Barbell)";"2";"45.0";"12";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"75.0";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Romanian Deadlift (Barbell)";"3";"45.0";"12";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Cable Crunch";"Note";"";"";"";"";"";"לעלות משקל";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Cable Crunch";"1";"33.75";"12";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Cable Crunch";"2";"33.75";"12";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Cable Crunch";"3";"33.75";"12";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Flat Leg Raise";"1";"";"10";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Flat Leg Raise";"Rest Timer";"";"";"";"";"45.0";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Flat Leg Raise";"2";"";"10";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Flat Leg Raise";"Rest Timer";"";"";"";"";"45.0";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Flat Leg Raise";"3";"";"10";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Bicep Curl (Dumbbell)";"1";"14.0";"11";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Bicep Curl (Dumbbell)";"2";"14.0";"11";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Bicep Curl (Dumbbell)";"3";"14.0";"11";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Triceps Pushdown (Cable - Straight Bar)";"1";"31.25";"11";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"75.0";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Triceps Pushdown (Cable - Straight Bar)";"2";"31.25";"11";"";"";"";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"75.0";"";""
"26";"2025-03-25 12:18:34";"Oren's #1 - Full Body SS";"5394";"Triceps Pushdown (Cable - Straight Bar)";"3";"31.25";"11";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Pull Up";"1";"8.0";"5";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Pull Up";"Rest Timer";"";"";"";"";"90.0";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Pull Up";"2";"8.0";"5";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Pull Up";"Rest Timer";"";"";"";"";"90.0";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Pull Up";"3";"8.0";"5";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Pull Up";"Rest Timer";"";"";"";"";"90.0";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Pull Up";"4";"8.0";"5";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Bench Press (Dumbbell)";"1";"26.0";"8";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Bench Press (Dumbbell)";"2";"26.0";"8";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Bench Press (Dumbbell)";"3";"26.0";"8";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Bent Over One Arm Row (Dumbbell)";"1";"26.0";"8";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Bent Over One Arm Row (Dumbbell)";"2";"26.0";"8";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Bent Over One Arm Row (Dumbbell)";"3";"26.0";"8";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Cable Crossover";"1";"16.25";"15";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Cable Crossover";"2";"16.25";"15";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Cable Crossover";"3";"16.25";"15";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Goblet Squat (Kettlebell)";"1";"30.0";"12";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"90.0";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Goblet Squat (Kettlebell)";"2";"30.0";"12";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"90.0";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Goblet Squat (Kettlebell)";"3";"30.0";"12";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Lateral Raise (Dumbbell)";"1";"10.0";"11";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Lateral Raise (Dumbbell)";"2";"10.0";"11";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Lateral Raise (Dumbbell)";"3";"10.0";"11";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Romanian Deadlift (Barbell)";"1";"45.0";"12";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"75.0";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Romanian Deadlift (Barbell)";"2";"45.0";"12";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"75.0";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Romanian Deadlift (Barbell)";"3";"45.0";"12";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Cable Crunch";"Note";"";"";"";"";"";"לעלות משקל";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Cable Crunch";"1";"33.75";"12";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Cable Crunch";"2";"33.75";"12";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Cable Crunch";"3";"33.75";"12";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Flat Leg Raise";"1";"";"12";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Flat Leg Raise";"Rest Timer";"";"";"";"";"45.0";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Flat Leg Raise";"2";"";"12";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Flat Leg Raise";"Rest Timer";"";"";"";"";"45.0";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Flat Leg Raise";"3";"";"12";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Bicep Curl (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Bicep Curl (Dumbbell)";"2";"14.0";"12";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Triceps Pushdown (Cable - Straight Bar)";"1";"31.25";"12";"";"";"";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"75.0";"";""
"27";"2025-03-30 12:35:00";"Oren's #1 - Full Body SS";"4011";"Triceps Pushdown (Cable - Straight Bar)";"2";"31.25";"12";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Pull Up";"Note";"";"";"";"";"";"לעלות ל10 קילו";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Pull Up";"1";"8.0";"5";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Pull Up";"2";"8.0";"5";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Pull Up";"3";"8.0";"5";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Bench Press (Dumbbell)";"1";"26.0";"10";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Bench Press (Dumbbell)";"2";"26.0";"8";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Bench Press (Dumbbell)";"3";"26.0";"8";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Cable Crossover";"1";"16.25";"15";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Cable Crossover";"2";"16.25";"15";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Cable Crossover";"3";"16.25";"15";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Bent Over One Arm Row (Dumbbell)";"1";"26.0";"10";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"90.0";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Bent Over One Arm Row (Dumbbell)";"2";"26.0";"10";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"90.0";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Bent Over One Arm Row (Dumbbell)";"3";"26.0";"10";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Seated Overhead Press (Dumbbell)";"1";"16.0";"6";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Seated Overhead Press (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Seated Overhead Press (Dumbbell)";"3";"14.0";"8";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Goblet Squat (Kettlebell)";"1";"30.0";"12";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"90.0";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Goblet Squat (Kettlebell)";"2";"30.0";"12";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"90.0";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Goblet Squat (Kettlebell)";"3";"30.0";"12";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Lateral Raise (Dumbbell)";"1";"10.0";"12";"";"";"";"";""
"28";"2025-04-02 20:36:50";"Oren's #1 - Full Body SS Gemini";"4311";"Lateral Raise (Dumbbell)";"2";"10.0";"12";"";"";"";"";""
